# opencv-STIP-format-1.0
# source: "walk-simple.avi" width:160 height:120 frame-offset:0
# point-type x y t sigma2 tau2 confidence descriptor-values
5	93	86	8	4	2	4.94395e-007	0.979453	0.0175812	0.00157543	0.00139034	0.664952	0.0248809	0.00241386	0.307753	0.881624	0.10831	0.00607568	0.00399031	0.598752	0.0224898	0.00501908	0.37374	0.655246	0.337124	0.00493516	0.00269404	0.88799	0.102022	0.00309068	0.00689644	0.195549	0.690566	0.102985	0.0109	0.675949	0.120841	0.0280958	0.175115	0.526372	0.38266	0.0488326	0.0421357	0.441164	0.244503	0.102845	0.211488	0.741351	0.246321	0.00234844	0.00997954	0.883166	0.0489054	0.0205048	0.0474233	0.0195656	0.110733	0.18493	0.684771	0.200762	0.00528318	0.00319198	0.790763	0.0938858	0.055409	0.0280172	0.822688	0.158017	0.00455106	0.0109663	0.826466	0.193016	0.194709	0.0277403	0.584535	0.326199	0.167937	0.105224	0.40064	
5	96	77	9	4	2	3.35017e-007	0.987581	0.0116534	0.000190236	0.000575238	0.959601	0.0362383	0.000939753	0.0032206	0.848989	0.141784	0.00578262	0.00344477	0.829516	0.0373376	0.025455	0.107691	0.619303	0.36319	0.00456642	0.0129407	0.23045	0.17711	0.044329	0.548111	0.707398	0.273941	0.010904	0.00775735	0.859867	0.134118	0	0.00601506	0.255722	0.345791	0.189855	0.208632	0.815967	0.00236496	0	0.181668	0.127434	0.42446	0.148609	0.299497	0.489143	0.0792821	0.0479308	0.383644	0.827956	0.0179102	0.001866	0.152268	0.437211	0.110803	0.253971	0.198016	0.0551923	0.00236469	0.0153229	0.92712	0.147971	0.0248125	0.122448	0.704768	0.0119015	0.000540157	0.00558923	0.981969	0.0785256	0.000851521	0.000992342	0.919631	
5	100	92	10	16	2	1.21933e-007	0.88022	0.0727549	0.0208824	0.0261426	0.726717	0.0161876	0.0361948	0.220901	0.681079	0.251012	0.0238083	0.0441004	0.636436	0.0320359	0.051635	0.279893	0.0777715	0.248602	0.556074	0.117552	0.118982	0.0207976	0.613061	0.247159	0.394749	0.161187	0.114365	0.329699	0.789024	0.00723757	0.00160618	0.202133	0.280793	0.25123	0.120518	0.347459	0.628612	0.199511	0.0412275	0.13065	0.151089	0.23349	0.428033	0.187389	0.0872401	0.418543	0.480415	0.0138016	0.0580576	0.000367923	0.0194637	0.922111	0.102101	0.00830815	0.197775	0.691815	0.505987	0.0722502	0.0266015	0.395162	0.54994	0.0727646	0.0121057	0.36519	0.113346	0.299852	0.496354	0.0904473	0.244957	0.269769	0.448683	0.0365919	
5	101	91	11	8	2	2.78417e-007	0.397338	0.385269	0.107141	0.110251	0.557894	0.030802	0.0885303	0.322774	0.746213	0.156835	0.0504313	0.0465204	0.566135	0.0721513	0.0248128	0.336901	0.429805	0.320995	0.238095	0.0111041	0.238372	0.14685	0.504214	0.110564	0.0582481	0.0108585	0.0981433	0.83275	0.613508	0.00170395	0.00054217	0.384246	0.076537	0.0896786	0.10854	0.725244	0.795503	0.0861114	0.00164737	0.116738	0.339964	0.289879	0.118434	0.251723	0.430126	0.399781	0.162358	0.00773563	0.0101893	0.00275728	0.00760536	0.979448	0.0915461	0.0867774	0.128727	0.69295	0.40473	0.0569796	0.0276875	0.510603	0.5863	0.0584214	0.0328956	0.322383	0.292177	0.280097	0.284981	0.142745	0.697308	0.193158	0.0434138	0.0661199	
5	102	91	12	4	2	3.06573e-007	0.171244	0.225975	0.16135	0.441432	0.555897	0.0119815	0.00984924	0.422272	0.545027	0.122367	0.0687768	0.263829	0.562962	0.0340486	0.00578426	0.397205	0.710484	0.238882	0.0249241	0.0257102	0.558117	0.34785	0.0647248	0.0293084	0.0102138	0.000410609	0.00721961	0.982156	0.323214	0.000534233	0	0.676252	0.0710634	0.0914372	0.0795802	0.757919	0.818235	0.0357538	0.000190228	0.145821	0.31897	0.360921	0.0946684	0.225441	0.829772	0.142106	0.0202666	0.00785472	0.0066257	0.000691589	0.00615231	0.98653	0.0422607	0.0244796	0.191371	0.741889	0.263559	0.109245	0.0518058	0.57539	0.523399	0.0864667	0.087597	0.302537	0.412386	0.273325	0.0966204	0.217669	0.858272	0.0435576	0.00521773	0.0929528	
5	88	99	13	4	2	2.13167e-007	0.718356	0.281644	0	0	0.753392	0.221349	0.00895753	0.0163012	0.159635	0.587402	0.0920807	0.160883	0.414201	0.340986	0.131603	0.11321	0.00738042	0	0.654393	0.338227	0.00375475	0.12564	0.716678	0.153927	0.959715	0.0195341	0.0041671	0.0165838	0.766084	0.0889536	0.00688343	0.138079	0.369359	0.32926	0.243265	0.0581157	0.277602	0.309522	0.214928	0.197947	0	0.05049	0.934313	0.0151971	0.0195844	0.0070949	0.851263	0.122057	0.722948	0.0813146	0.0458381	0.149899	0.623446	0.0100828	0.00442796	0.362043	0.57699	0.307849	0.104283	0.0108773	0.436608	0.336348	0.154529	0.0725152	0.0138653	0.230531	0.755604	0	0.0134786	0.0151693	0.870623	0.100729	
5	88	98	13	8	2	2.48304e-007	0.813349	0.0848892	0	0.101761	0.594417	0.301692	0.011376	0.0925155	0.352719	0.491784	0.0221312	0.133367	0.321603	0.422821	0.137794	0.117781	0.0408916	0	0.423843	0.535265	0.000863077	0.101984	0.756516	0.140636	0.660996	0.109354	0.0182234	0.211426	0.193764	0.202665	0.0751022	0.528468	0.525753	0.225441	0.167309	0.0814971	0.476366	0.207198	0.142288	0.174149	0	0.0604923	0.892959	0.0465485	0.0174175	0.0110815	0.832222	0.139279	0.337083	0.150206	0.091036	0.421675	0.572591	0.00650256	0.00795063	0.412956	0.486718	0.351758	0.0811535	0.0803713	0.65532	0.176446	0.104944	0.0632904	0.00397322	0.297794	0.68674	0.0114929	0.00562852	0.103066	0.813762	0.0775434	
5	90	96	14	16	2	1.51654e-007	0.90395	0.0116049	0	0.0844452	0.817538	0.0880446	0.0230591	0.0713581	0.76299	0.135129	0.000335757	0.101546	0.378182	0.419547	0.0926278	0.109642	0.072311	0	0.273993	0.653696	0	0.136229	0.730109	0.133661	0.672171	0.06763	0.0236786	0.236521	0.297648	0.108908	0.28357	0.309873	0.51209	0.219305	0.122067	0.146538	0.410256	0.143889	0.110663	0.335192	0	0.0903456	0.794581	0.115074	0.0208053	0.0379609	0.744531	0.196703	0.437722	0.0088249	0.0218391	0.531614	0.643546	0.00147846	0.00144465	0.353531	0.462701	0.329818	0.135328	0.0721538	0.731058	0.112202	0.0417642	0.114976	0.0117229	0.367255	0.621022	0	0.0317234	0.360417	0.556407	0.0514525	
5	87	25	15	4	2	1.54571e-008	0.115196	0.650208	0.215574	0.019023	0.00282584	0.433036	0.564138	0	0.871899	0.109411	0.00292963	0.0157607	0.512315	0.299496	0.14761	0.0405786	0.582013	0.00500557	0.012377	0.400604	0.420157	0.0110336	0.150326	0.418484	0	0.212697	0.732113	0.0551901	0	0.0548066	0.795855	0.149339	0.348469	0.215946	0.224808	0.210777	0.287482	0.137846	0.24249	0.332182	0.128733	0.25829	0.401202	0.211775	0.146306	0.342578	0.386424	0.124692	0.0121748	0.00365233	0.331798	0.652375	0.00402936	0.009021	0.624495	0.362455	0.50353	0.146992	0.0150628	0.334415	0.650953	0.0601393	0.0304392	0.258469	0.135695	0.18292	0.343892	0.337492	0.249574	0.0919232	0.211108	0.447396	
5	93	35	15	4	2	1.9279e-009	0.384004	0.0463679	0.315255	0.254373	0.361681	0.24212	0.20194	0.19426	0.0625172	0.705974	0.103843	0.127666	0.0343403	0.522143	0.376341	0.0671756	0.427673	0.492499	0.061158	0.0186704	0.436694	0.414023	0.109855	0.0394276	0.473636	0.289027	0.155206	0.0821301	0.724308	0.198729	0.00405541	0.0729068	0.179519	0.154043	0.379773	0.286665	0.295424	0.0414279	0.228962	0.434186	0.451893	0.298386	0.0689696	0.180751	0.753245	0.0590142	0.0172388	0.170502	0.306292	0.0809221	0.0960996	0.516686	0.134934	0.206543	0.363764	0.294759	0.684901	0.0195027	0.00406642	0.291529	0.668236	0.0506455	0.148483	0.132635	0.824622	0.000642821	0.00535424	0.169381	0.882534	0.0101532	0.021716	0.0855966	
