# opencv-STIP-format-1.0
# source: "walk-complex.avi" width:160 height:120 frame-offset:0
# point-type x y t sigma2 tau2 confidence descriptor-values
5	70	83	7	4	2	3.27461e-006	0.353188	0.0854795	0.424901	0.136431	0.0146658	0.0676307	0.889102	0.0286015	0.249228	0.0112233	0.586201	0.153348	0.0712678	0.00737046	0.887968	0.0333943	0.861364	0.104644	0.0210367	0.0129554	0.16825	0.628704	0.154966	0.0480796	0.827036	0.0151966	0.0140675	0.1437	0.807346	0.00570738	0.039437	0.147509	0.72637	0.00884757	0.0373748	0.227408	0.666218	0	0.0735759	0.260206	0.98532	0.0123721	0.00051979	0.00178786	0.810113	0.171439	0.00321758	0.0152301	0.491382	0.168736	0.0680725	0.271809	0.567104	0.316123	0.00403372	0.11274	0.597804	0.0987877	0.0958127	0.207595	0.577878	0.147358	0.0207361	0.254028	0.902385	0.0608768	0.00778149	0.0289565	0.721219	0.139995	0.0221644	0.116621	
5	149	51	7	8	2	3.55406e-007	0.0218769	0.350589	0.593278	0.0342558	0.0665524	0.741835	0.13696	0.0546523	0.00262282	0.0588443	0.851744	0.0867892	0.00391245	0.211325	0.784763	0	0.0386068	0.0594664	0.457894	0.444033	0.00169435	0.0167077	0.972261	0.00933697	0.190508	0.338858	0.353766	0.116868	0.295996	0.635088	0.00528054	0.0636352	0.0574429	0.0772503	0.717327	0.14798	0.0534113	0.197625	0.741531	0.00743283	0.185127	0.0745769	0.195965	0.544332	0.0182907	0.11686	0.836635	0.0282144	0.436916	0.30846	0.202967	0.0516568	0.259803	0.11775	0.391821	0.230626	0.230934	0.00122313	0.168889	0.598954	0.00453521	0.0123869	0.860508	0.12257	0.219869	0.0906166	0.543812	0.145702	0.0856125	0.209303	0.652002	0.053083	
5	44	36	8	4	2	1.63733e-006	0	0.18767	0.804643	0.00768788	0	0.0288055	0.919243	0.0519518	0.079796	0.287425	0.631307	0.00147168	0.0232413	0.0857394	0.879452	0.011567	0.269106	0.278334	0.353772	0.0987872	0.00635185	0.0163141	0.950471	0.0268635	0	0.0434624	0.95493	0.00160735	0	0.17998	0.82002	0	0.0274273	0.077694	0.868152	0.0267266	0.0173948	0.0976062	0.869607	0.0153918	0.329968	0.270793	0.311741	0.0874979	0.00462907	0.0206861	0.924453	0.0502318	0	0	0.999175	0.000824598	0	0.317935	0.680119	0.0019463	0.00209822	0.00104598	0.601701	0.395155	0.00224938	0.237028	0.715534	0.0451891	0.0945292	0.163163	0.293174	0.449133	0.01097	0.0735751	0.843416	0.0720388	
5	55	53	8	4	2	3.07533e-007	0.104886	0.154117	0.600882	0.140115	0.00766263	0.01779	0.693554	0.280994	0.00627849	0.119479	0.862382	0.0118613	0.0332887	0.263461	0.510602	0.192648	0.017529	0.425521	0.467489	0.0894608	0.0332378	0.432937	0.375544	0.158281	0.110004	0.132392	0.376398	0.381206	0.0927004	0.101027	0.511367	0.294905	0.00649547	0.0120802	0.959806	0.0216187	0.0222904	0.159769	0.684383	0.133557	0.00572173	0.100065	0.829917	0.0642972	0.0223364	0.304854	0.496194	0.176616	0.0449426	0.119531	0.639611	0.195915	0.0722852	0.0685256	0.50856	0.350629	0.00713557	0.000302538	0.933529	0.0590327	0.0164812	0.0627669	0.873618	0.0471337	0.00864084	0.0209148	0.824628	0.145817	0.0251478	0.0847661	0.705294	0.184792	
5	45	37	8	8	2	1.59063e-006	0.0254397	0.257354	0.667817	0.04939	0.0039117	0.0237009	0.735001	0.237386	0.0230715	0.535714	0.441215	0	0	0.0644925	0.90502	0.0304872	0.134095	0.144128	0.53056	0.191218	0.022618	0.0134196	0.899176	0.0647869	0.00562921	0.0409849	0.944136	0.00924955	0.0244914	0.222	0.743656	0.00985284	0.0270503	0.107717	0.848282	0.0169504	0	0.0708688	0.929131	0	0.0771954	0.132477	0.738636	0.051691	0.00119609	0.0138889	0.84957	0.135345	0.00859937	0.0430338	0.931204	0.0171632	0.0185675	0.282833	0.694174	0.00442594	0.00195409	0.0107181	0.648526	0.338802	0	0.269111	0.730889	0	0.0462784	0.0826222	0.686693	0.184407	0.0336948	0.148097	0.708604	0.109604	
5	142	21	9	4	2	5.85506e-007	0.0035085	0.00401368	0.97298	0.0194978	0.000687318	0.122252	0.857906	0.0191552	0.0522095	0.0766009	0.806135	0.0650549	0.0264155	0.0541189	0.80385	0.115615	0.014815	0.0247437	0.952962	0.00747939	0	0.116199	0.883801	0	0.0821124	0.0230995	0.73464	0.160148	0.00532596	0.0116113	0.940606	0.0424566	0.45545	0.200254	0.20176	0.142536	0.0562353	0.0755666	0.788744	0.0794539	0.0145948	0.0282978	0.942324	0.0147835	0.00700282	0.0789626	0.903885	0.0101499	0.190953	0.134962	0.449654	0.224431	0.0860697	0.0216425	0.695643	0.196645	0.266009	0.130963	0.352651	0.250377	0.227997	0.165312	0.504152	0.102538	0.0708508	0.188768	0.68051	0.0598714	0.097408	0.18233	0.593823	0.126439	
5	51	38	9	4	2	1.28952e-006	0	0.0476726	0.952327	0	0	0.109294	0.890706	0	0.0841825	0.161735	0.706897	0.0471852	0.00391772	0.0423739	0.953708	0	0.165636	0.173928	0.50084	0.159596	0.00793408	0.00624822	0.842703	0.143115	0.00101217	0.00153526	0.968896	0.0285569	0.00429435	0.393874	0.601832	0	0.00733729	0.0594974	0.509765	0.4234	0.000991874	0.142218	0.856791	0	0.10376	0.213979	0.440258	0.242003	0.00868729	0.0281395	0.811932	0.151241	0.0147234	0.0435523	0.921553	0.0201711	0.0320796	0.209869	0.750301	0.00775019	0.0136623	0.0903353	0.624656	0.271346	0.0339144	0.281684	0.67178	0.0126211	0.0779155	0.187429	0.499537	0.235119	0.0440003	0.139049	0.627361	0.189589	
5	50	38	9	8	2	1.33746e-006	0.0167676	0.152653	0.82707	0.00350963	0.00353199	0.0541505	0.875059	0.0672582	0.0572674	0.38452	0.558213	0	0	0.0215592	0.978441	0	0.0955242	0.0831359	0.659817	0.161523	0.0318442	0.0226309	0.841882	0.103642	0.0019757	0.0201787	0.974582	0.00326322	0.00157165	0.422207	0.575789	0.000432531	0.00482229	0.055309	0.768465	0.171404	0	0.0905157	0.909484	0	0.0312986	0.101189	0.772619	0.0948932	0.00136034	0.0275123	0.814499	0.156629	0.0114367	0.107986	0.871409	0.00916776	0.00144308	0.291811	0.703704	0.00304179	0.00434818	0.0816739	0.720866	0.193112	0.00722344	0.340401	0.652376	0	0.0467079	0.110129	0.707525	0.135639	0.0422958	0.116448	0.703767	0.137489	
5	56	51	9	8	2	2.86649e-007	0.0708805	0.192499	0.658349	0.0782714	0.000288453	0.0132476	0.972393	0.0140713	0.0220342	0.128308	0.769441	0.0802167	0.0232865	0.0981478	0.497356	0.38121	0.0785364	0.461188	0.34768	0.112595	0.152954	0.306918	0.2904	0.249727	0.0327599	0.161381	0.490621	0.315238	0.00679739	0.22643	0.742601	0.0241717	0.0180415	0.0398935	0.879593	0.0624723	0.0172246	0.148496	0.623815	0.210465	0.0195218	0.139484	0.760503	0.0804917	0.100842	0.391132	0.351337	0.156689	0.107928	0.405513	0.473446	0.0131121	0.13938	0.38532	0.448863	0.0264368	0.0991021	0.0026205	0.450116	0.448162	0.0729209	0.154693	0.570972	0.201414	0.274994	0.0311345	0.283882	0.40999	0.0744164	0.116038	0.641591	0.167954	
5	66	62	9	16	2	3.80619e-006	0.0168835	0.117442	0.804974	0.0607002	0.0130983	0.103997	0.840755	0.0421502	0.0696767	0.232561	0.642148	0.0556142	0.0706068	0.563636	0.358964	0.00679324	0.0398586	0.102085	0.795856	0.0622006	0.00706004	0.0856565	0.907283	0	0.138714	0.133166	0.33295	0.39517	0.0924012	0.285478	0.498571	0.12355	0.370146	0.0478936	0.239383	0.342577	0.137537	0.22731	0.488208	0.146946	0.578162	0.0625459	0.154027	0.205265	0.537269	0.0419022	0.270546	0.150283	0.434155	0.359758	0.0128712	0.193216	0.382133	0.203319	0.0570328	0.357515	0.602707	0.243651	0.0126042	0.141038	0.565168	0.115268	0.0522217	0.267342	0.756901	0.022218	0.0373099	0.183571	0.491822	0.188591	0.202604	0.116983	
5	60	54	9	32	2	1.52431e-006	0.00460059	0.305349	0.688977	0.00107323	0	0.0275511	0.972449	0	0.0546745	0.418599	0.490404	0.0363231	0.0268614	0.301142	0.638108	0.0338884	0.149961	0.372197	0.431254	0.0465882	0	0.112818	0.887182	0	0.0232188	0.457005	0.516077	0.00369892	0.0104052	0.496225	0.49337	0	0.0659003	0.100701	0.460379	0.37302	0.0225453	0.320282	0.559835	0.0973377	0.469806	0.111848	0.214712	0.203634	0.129816	0.180026	0.523783	0.166375	0.0799116	0.483989	0.0455458	0.390554	0.107423	0.611189	0.0491545	0.232234	0.265978	0.373638	0.0258093	0.334574	0.193245	0.316656	0.0801494	0.409949	0.813973	0.0414375	0.0170449	0.127545	0.601065	0.0803753	0.154013	0.164547	
5	131	19	10	4	2	9.07232e-007	0.00294184	0.0376194	0.891809	0.0676302	0.0135243	0.0289469	0.598762	0.358767	0.0273503	0.130779	0.729945	0.111926	0.0520782	0.182972	0.558144	0.206806	0.0076357	0.0366486	0.939618	0.0160982	0.0330658	0.22832	0.715895	0.0227192	0.0091812	0.0416618	0.934295	0.0148619	0.0161442	0.0710566	0.749091	0.163708	0.00649224	0.0359008	0.856777	0.10083	0.0363482	0.143077	0.618736	0.201839	0.000921229	0.0281275	0.967272	0.00367921	0.00519021	0.139017	0.851183	0.00460972	0.0093029	0.0170022	0.905038	0.0686565	0.00636757	0.0700757	0.86881	0.0547471	0.138933	0.081252	0.628785	0.151029	0.0254674	0.0733487	0.802663	0.0985205	0.0132058	0.0518602	0.92763	0.00730436	0	0.0713155	0.928573	0.000111066	
5	77	87	10	4	2	6.31285e-006	0.441198	0	0.0497112	0.50909	0.924976	0	0.00177507	0.0732493	0.968372	0.000728512	0.00176993	0.0291291	0.759163	0.234394	0.000621601	0.00582147	0.839909	0.160091	0	0	0.531866	0.446105	0.00722541	0.0148033	0.379949	0.0706509	0.0813634	0.468036	0.569281	0.406546	0.008341	0.0158313	0.703397	0.0861136	0.057896	0.152593	0.840226	0.11097	0.0130862	0.035718	0.90781	0.0335955	0.00792839	0.0506663	0.83479	0.0768195	0.0151705	0.0732201	0.233455	0.0604221	0.0341959	0.671927	0.0412078	0.275704	0.116324	0.566764	0.183517	0.0627667	0.204396	0.54932	0.714307	0.070084	0.0190598	0.196549	0.504261	0.111733	0.0981663	0.28584	0.384873	0.44223	0.123617	0.0492792	
